data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2021.11_01-07-2022;Мурманская область;21_45_days;SputnikV;913;69;4;0;393;139;23;14;1306;208;27;14;4745;744;85;33;2242;1158;304;230;6987;1902;389;263
2021.11_01-07-2022;Ненецкий автономный округ;21_45_days;AllVaccines;131;12;3;1;18;6;5;2;149;18;8;3;404;40;10;3;78;34;17;8;482;74;27;11
2021.11_01-07-2022;Ненецкий автономный округ;21_45_days;CoviVac;14;1;0;0;0;0;0;0;14;1;0;0;404;40;10;3;78;34;17;8;482;74;27;11
2021.11_01-07-2022;Ненецкий автономный округ;21_45_days;EpiVacCorona;71;10;3;1;7;3;2;2;78;13;5;3;404;40;10;3;78;34;17;8;482;74;27;11
2021.11_01-07-2022;Ненецкий автономный округ;21_45_days;SputnikLite;20;1;0;0;6;1;1;0;26;2;1;0;404;40;10;3;78;34;17;8;482;74;27;11
2021.11_01-07-2022;Ненецкий автономный округ;21_45_days;SputnikV;26;0;0;0;5;2;2;0;31;2;2;0;404;40;10;3;78;34;17;8;482;74;27;11
2021.11_01-07-2022;Нижегородская область;21_45_days;AllVaccines;8283;791;88;18;3167;984;130;94;11450;1775;218;112;29015;3802;434;148;15339;7196;1507;1260;44354;10998;1941;1408
2021.11_01-07-2022;Нижегородская область;21_45_days;CoviVac;424;60;8;1;61;30;8;4;485;90;16;5;29015;3802;434;148;15339;7196;1507;1260;44354;10998;1941;1408
2021.11_01-07-2022;Нижегородская область;21_45_days;EpiVacCorona;374;75;6;0;217;113;23;20;591;188;29;20;29015;3802;434;148;15339;7196;1507;1260;44354;10998;1941;1408
2021.11_01-07-2022;Нижегородская область;21_45_days;SputnikLite;1871;183;17;5;545;163;20;12;2416;346;37;17;29015;3802;434;148;15339;7196;1507;1260;44354;10998;1941;1408
2021.11_01-07-2022;Нижегородская область;21_45_days;SputnikV;5614;473;57;12;2344;678;79;58;7958;1151;136;70;29015;3802;434;148;15339;7196;1507;1260;44354;10998;1941;1408
2021.11_01-07-2022;Новгородская область;21_45_days;AllVaccines;1187;165;4;3;585;212;27;22;1772;377;31;25;4994;918;63;47;2670;1354;272;285;7664;2272;335;332
2021.11_01-07-2022;Новгородская область;21_45_days;CoviVac;17;4;0;0;6;3;0;0;23;7;0;0;4994;918;63;47;2670;1354;272;285;7664;2272;335;332
2021.11_01-07-2022;Новгородская область;21_45_days;EpiVacCorona;20;4;1;1;12;9;1;1;32;13;2;2;4994;918;63;47;2670;1354;272;285;7664;2272;335;332
2021.11_01-07-2022;Новгородская область;21_45_days;SputnikLite;394;68;1;0;112;44;3;3;506;112;4;3;4994;918;63;47;2670;1354;272;285;7664;2272;335;332
2021.11_01-07-2022;Новгородская область;21_45_days;SputnikV;756;89;2;2;455;156;23;18;1211;245;25;20;4994;918;63;47;2670;1354;272;285;7664;2272;335;332
2021.11_01-07-2022;Новосибирская область;21_45_days;AllVaccines;4643;400;60;21;2690;884;162;104;7333;1284;222;125;24277;2573;372;141;11525;5247;1520;1091;35802;7820;1892;1232
2021.11_01-07-2022;Новосибирская область;21_45_days;CoviVac;214;19;0;0;49;20;7;3;263;39;7;3;24277;2573;372;141;11525;5247;1520;1091;35802;7820;1892;1232
2021.11_01-07-2022;Новосибирская область;21_45_days;EpiVacCorona;520;108;20;10;568;297;71;46;1088;405;91;56;24277;2573;372;141;11525;5247;1520;1091;35802;7820;1892;1232
2021.11_01-07-2022;Новосибирская область;21_45_days;SputnikLite;787;66;11;4;234;52;8;3;1021;118;19;7;24277;2573;372;141;11525;5247;1520;1091;35802;7820;1892;1232
2021.11_01-07-2022;Новосибирская область;21_45_days;SputnikV;3122;207;29;7;1839;515;76;52;4961;722;105;59;24277;2573;372;141;11525;5247;1520;1091;35802;7820;1892;1232
2021.11_01-07-2022;Омская область;21_45_days;AllVaccines;3709;367;49;10;1393;469;136;85;5102;836;185;95;11923;1615;273;110;7753;3941;1273;974;19676;5556;1546;1084
2021.11_01-07-2022;Омская область;21_45_days;CoviVac;96;11;3;0;14;6;1;0;110;17;4;0;11923;1615;273;110;7753;3941;1273;974;19676;5556;1546;1084
2021.11_01-07-2022;Омская область;21_45_days;EpiVacCorona;194;31;6;1;153;76;28;19;347;107;34;20;11923;1615;273;110;7753;3941;1273;974;19676;5556;1546;1084
2021.11_01-07-2022;Омская область;21_45_days;SputnikLite;454;38;4;2;173;42;12;4;627;80;16;6;11923;1615;273;110;7753;3941;1273;974;19676;5556;1546;1084
2021.11_01-07-2022;Омская область;21_45_days;SputnikV;2965;287;36;7;1053;345;95;62;4018;632;131;69;11923;1615;273;110;7753;3941;1273;974;19676;5556;1546;1084
2021.11_01-07-2022;Оренбургская область;21_45_days;AllVaccines;1629;258;43;10;776;374;77;43;2405;632;120;53;5261;1194;235;72;3860;2591;755;522;9121;3785;990;594
2021.11_01-07-2022;Оренбургская область;21_45_days;CoviVac;25;6;1;1;8;7;0;1;33;13;1;2;5261;1194;235;72;3860;2591;755;522;9121;3785;990;594
2021.11_01-07-2022;Оренбургская область;21_45_days;EpiVacCorona;40;12;1;0;31;26;8;1;71;38;9;1;5261;1194;235;72;3860;2591;755;522;9121;3785;990;594
2021.11_01-07-2022;Оренбургская область;21_45_days;SputnikLite;72;6;1;0;86;22;3;4;158;28;4;4;5261;1194;235;72;3860;2591;755;522;9121;3785;990;594
2021.11_01-07-2022;Оренбургская область;21_45_days;SputnikV;1492;234;40;9;651;319;66;37;2143;553;106;46;5261;1194;235;72;3860;2591;755;522;9121;3785;990;594
2021.11_01-07-2022;Орловская область;21_45_days;AllVaccines;2065;210;54;10;797;252;89;39;2862;462;143;49;7199;866;213;62;4230;1925;877;488;11429;2791;1090;550
2021.11_01-07-2022;Орловская область;21_45_days;CoviVac;15;2;1;0;7;4;3;1;22;6;4;1;7199;866;213;62;4230;1925;877;488;11429;2791;1090;550
2021.11_01-07-2022;Орловская область;21_45_days;EpiVacCorona;184;25;3;2;81;37;15;8;265;62;18;10;7199;866;213;62;4230;1925;877;488;11429;2791;1090;550
2021.11_01-07-2022;Орловская область;21_45_days;SputnikLite;444;55;18;5;133;29;7;3;577;84;25;8;7199;866;213;62;4230;1925;877;488;11429;2791;1090;550
2021.11_01-07-2022;Орловская область;21_45_days;SputnikV;1422;128;32;3;576;182;64;27;1998;310;96;30;7199;866;213;62;4230;1925;877;488;11429;2791;1090;550
2021.11_01-07-2022;Пензенская область;21_45_days;AllVaccines;3546;372;36;13;1881;856;157;128;5427;1228;193;141;11106;1405;153;62;6592;3293;736;583;17698;4698;889;645
2021.11_01-07-2022;Пензенская область;21_45_days;CoviVac;43;4;0;0;5;1;0;0;48;5;0;0;11106;1405;153;62;6592;3293;736;583;17698;4698;889;645
2021.11_01-07-2022;Пензенская область;21_45_days;EpiVacCorona;192;37;3;1;125;73;15;11;317;110;18;12;11106;1405;153;62;6592;3293;736;583;17698;4698;889;645
2021.11_01-07-2022;Пензенская область;21_45_days;SputnikLite;1120;136;14;7;350;191;43;36;1470;327;57;43;11106;1405;153;62;6592;3293;736;583;17698;4698;889;645
2021.11_01-07-2022;Пензенская область;21_45_days;SputnikV;2191;195;19;5;1401;591;99;81;3592;786;118;86;11106;1405;153;62;6592;3293;736;583;17698;4698;889;645
2021.11_01-07-2022;Пермский край;21_45_days;AllVaccines;4545;438;35;17;2016;763;90;55;6561;1201;125;72;17512;2284;217;99;8509;4315;996;783;26021;6599;1213;882
2021.11_01-07-2022;Пермский край;21_45_days;CoviVac;120;23;3;1;19;2;0;0;139;25;3;1;17512;2284;217;99;8509;4315;996;783;26021;6599;1213;882
2021.11_01-07-2022;Пермский край;21_45_days;EpiVacCorona;451;109;10;6;318;184;34;23;769;293;44;29;17512;2284;217;99;8509;4315;996;783;26021;6599;1213;882
2021.11_01-07-2022;Пермский край;21_45_days;SputnikLite;708;56;4;1;271;106;13;6;979;162;17;7;17512;2284;217;99;8509;4315;996;783;26021;6599;1213;882
2021.11_01-07-2022;Пермский край;21_45_days;SputnikV;3266;250;18;9;1408;471;43;26;4674;721;61;35;17512;2284;217;99;8509;4315;996;783;26021;6599;1213;882
2021.11_01-07-2022;Приморский край;21_45_days;AllVaccines;2044;265;41;6;1125;434;109;44;3169;699;150;50;12887;1853;336;81;6812;3401;1139;571;19699;5254;1475;652
2021.11_01-07-2022;Приморский край;21_45_days;CoviVac;49;8;1;0;7;1;0;0;56;9;1;0;12887;1853;336;81;6812;3401;1139;571;19699;5254;1475;652
2021.11_01-07-2022;Приморский край;21_45_days;EpiVacCorona;231;47;6;1;196;113;39;15;427;160;45;16;12887;1853;336;81;6812;3401;1139;571;19699;5254;1475;652
2021.11_01-07-2022;Приморский край;21_45_days;SputnikLite;203;24;3;0;126;26;3;2;329;50;6;2;12887;1853;336;81;6812;3401;1139;571;19699;5254;1475;652
2021.11_01-07-2022;Приморский край;21_45_days;SputnikV;1561;186;31;5;796;294;67;27;2357;480;98;32;12887;1853;336;81;6812;3401;1139;571;19699;5254;1475;652
2021.11_01-07-2022;Псковская область;21_45_days;AllVaccines;1406;88;7;2;613;136;20;15;2019;224;27;17;5547;515;67;50;2995;1125;224;245;8542;1640;291;295
2021.11_01-07-2022;Псковская область;21_45_days;CoviVac;33;8;0;0;5;0;0;0;38;8;0;0;5547;515;67;50;2995;1125;224;245;8542;1640;291;295
2021.11_01-07-2022;Псковская область;21_45_days;EpiVacCorona;167;23;2;1;72;27;5;3;239;50;7;4;5547;515;67;50;2995;1125;224;245;8542;1640;291;295
2021.11_01-07-2022;Псковская область;21_45_days;SputnikLite;125;4;0;0;57;19;2;2;182;23;2;2;5547;515;67;50;2995;1125;224;245;8542;1640;291;295
2021.11_01-07-2022;Псковская область;21_45_days;SputnikV;1081;53;5;1;479;90;13;10;1560;143;18;11;5547;515;67;50;2995;1125;224;245;8542;1640;291;295
2021.11_01-07-2022;РФ;21_45_days;AllVaccines;292620;29821;4131;1078;111469;36946;7795;4449;404089;66767;11926;5527;1003818;131982;19822;6954;513962;234947;69210;50794;1517780;366929;89032;57748
2021.11_01-07-2022;РФ;21_45_days;CoviVac;7537;992;129;19;1486;586;154;70;9023;1578;283;89;1003818;131982;19822;6954;513962;234947;69210;50794;1517780;366929;89032;57748
2021.11_01-07-2022;РФ;21_45_days;EpiVacCorona;14946;2839;448;116;9736;4950;1383;847;24682;7789;1831;963;1003818;131982;19822;6954;513962;234947;69210;50794;1517780;366929;89032;57748
2021.11_01-07-2022;РФ;21_45_days;SputnikLite;42782;4469;567;182;15287;4563;819;433;58069;9032;1386;615;1003818;131982;19822;6954;513962;234947;69210;50794;1517780;366929;89032;57748
2021.11_01-07-2022;РФ;21_45_days;SputnikV;227355;21521;2987;761;84960;26847;5439;3099;312315;48368;8426;3860;1003818;131982;19822;6954;513962;234947;69210;50794;1517780;366929;89032;57748
2021.11_01-07-2022;Республика Адыгея;21_45_days;AllVaccines;930;146;11;6;348;139;21;14;1278;285;32;20;3486;580;55;26;2017;1093;278;225;5503;1673;333;251
2021.11_01-07-2022;Республика Адыгея;21_45_days;CoviVac;8;1;0;0;2;1;0;0;10;2;0;0;3486;580;55;26;2017;1093;278;225;5503;1673;333;251
2021.11_01-07-2022;Республика Адыгея;21_45_days;EpiVacCorona;35;14;0;0;20;11;5;2;55;25;5;2;3486;580;55;26;2017;1093;278;225;5503;1673;333;251
2021.11_01-07-2022;Республика Адыгея;21_45_days;SputnikLite;184;34;6;3;70;20;0;0;254;54;6;3;3486;580;55;26;2017;1093;278;225;5503;1673;333;251
2021.11_01-07-2022;Республика Адыгея;21_45_days;SputnikV;703;97;5;3;256;107;16;12;959;204;21;15;3486;580;55;26;2017;1093;278;225;5503;1673;333;251
2021.11_01-07-2022;Республика Алтай;21_45_days;AllVaccines;593;61;4;2;244;115;16;7;837;176;20;9;2010;370;29;15;853;490;86;54;2863;860;115;69
2021.11_01-07-2022;Республика Алтай;21_45_days;CoviVac;24;3;0;0;7;4;2;0;31;7;2;0;2010;370;29;15;853;490;86;54;2863;860;115;69
2021.11_01-07-2022;Республика Алтай;21_45_days;EpiVacCorona;61;12;1;1;61;41;7;2;122;53;8;3;2010;370;29;15;853;490;86;54;2863;860;115;69
2021.11_01-07-2022;Республика Алтай;21_45_days;SputnikLite;69;5;0;0;39;15;0;0;108;20;0;0;2010;370;29;15;853;490;86;54;2863;860;115;69
2021.11_01-07-2022;Республика Алтай;21_45_days;SputnikV;439;41;3;1;137;55;7;5;576;96;10;6;2010;370;29;15;853;490;86;54;2863;860;115;69
2021.11_01-07-2022;Республика Башкортостан;21_45_days;AllVaccines;3378;342;88;7;920;277;108;59;4298;619;196;66;8271;989;313;62;4545;2033;921;550;12816;3022;1234;612
2021.11_01-07-2022;Республика Башкортостан;21_45_days;CoviVac;82;7;5;1;17;5;1;1;99;12;6;2;8271;989;313;62;4545;2033;921;550;12816;3022;1234;612
2021.11_01-07-2022;Республика Башкортостан;21_45_days;EpiVacCorona;105;24;9;0;51;16;7;3;156;40;16;3;8271;989;313;62;4545;2033;921;550;12816;3022;1234;612
2021.11_01-07-2022;Республика Башкортостан;21_45_days;SputnikLite;404;51;8;0;121;38;12;3;525;89;20;3;8271;989;313;62;4545;2033;921;550;12816;3022;1234;612
2021.11_01-07-2022;Республика Башкортостан;21_45_days;SputnikV;2787;260;66;6;731;218;88;52;3518;478;154;58;8271;989;313;62;4545;2033;921;550;12816;3022;1234;612
2021.11_01-07-2022;Республика Бурятия;21_45_days;AllVaccines;2612;279;24;7;1054;439;56;42;3666;718;80;49;6730;992;109;41;2945;1541;344;236;9675;2533;453;277
2021.11_01-07-2022;Республика Бурятия;21_45_days;CoviVac;21;4;0;0;13;9;0;0;34;13;0;0;6730;992;109;41;2945;1541;344;236;9675;2533;453;277
2021.11_01-07-2022;Республика Бурятия;21_45_days;EpiVacCorona;298;75;9;2;144;86;19;16;442;161;28;18;6730;992;109;41;2945;1541;344;236;9675;2533;453;277
2021.11_01-07-2022;Республика Бурятия;21_45_days;SputnikLite;393;33;3;1;144;48;8;7;537;81;11;8;6730;992;109;41;2945;1541;344;236;9675;2533;453;277
2021.11_01-07-2022;Республика Бурятия;21_45_days;SputnikV;1900;167;12;4;753;296;29;19;2653;463;41;23;6730;992;109;41;2945;1541;344;236;9675;2533;453;277
2021.11_01-07-2022;Республика Дагестан;21_45_days;AllVaccines;1542;292;28;11;437;191;44;19;1979;483;72;30;5108;1311;117;40;2587;1346;304;214;7695;2657;421;254
2021.11_01-07-2022;Республика Дагестан;21_45_days;CoviVac;25;2;0;0;9;2;0;0;34;4;0;0;5108;1311;117;40;2587;1346;304;214;7695;2657;421;254
2021.11_01-07-2022;Республика Дагестан;21_45_days;EpiVacCorona;67;12;1;0;21;11;1;0;88;23;2;0;5108;1311;117;40;2587;1346;304;214;7695;2657;421;254
2021.11_01-07-2022;Республика Дагестан;21_45_days;SputnikLite;276;68;6;4;86;42;12;4;362;110;18;8;5108;1311;117;40;2587;1346;304;214;7695;2657;421;254
2021.11_01-07-2022;Республика Дагестан;21_45_days;SputnikV;1174;210;21;7;321;136;31;15;1495;346;52;22;5108;1311;117;40;2587;1346;304;214;7695;2657;421;254
2021.11_01-07-2022;Республика Ингушетия;21_45_days;AllVaccines;640;136;12;7;195;90;19;9;835;226;31;16;1375;284;24;10;501;238;56;36;1876;522;80;46
2021.11_01-07-2022;Республика Ингушетия;21_45_days;CoviVac;7;2;0;0;3;2;0;0;10;4;0;0;1375;284;24;10;501;238;56;36;1876;522;80;46
2021.11_01-07-2022;Республика Ингушетия;21_45_days;EpiVacCorona;44;8;0;0;10;6;2;0;54;14;2;0;1375;284;24;10;501;238;56;36;1876;522;80;46
2021.11_01-07-2022;Республика Ингушетия;21_45_days;SputnikLite;70;17;1;1;21;10;3;0;91;27;4;1;1375;284;24;10;501;238;56;36;1876;522;80;46
2021.11_01-07-2022;Республика Ингушетия;21_45_days;SputnikV;519;109;11;6;161;72;14;9;680;181;25;15;1375;284;24;10;501;238;56;36;1876;522;80;46
2021.11_01-07-2022;Республика Калмыкия;21_45_days;AllVaccines;378;61;9;2;166;75;12;5;544;136;21;7;1271;331;63;11;625;363;131;70;1896;694;194;81
2021.11_01-07-2022;Республика Калмыкия;21_45_days;CoviVac;14;1;1;0;2;1;0;0;16;2;1;0;1271;331;63;11;625;363;131;70;1896;694;194;81
2021.11_01-07-2022;Республика Калмыкия;21_45_days;EpiVacCorona;4;1;1;0;8;5;0;0;12;6;1;0;1271;331;63;11;625;363;131;70;1896;694;194;81
2021.11_01-07-2022;Республика Калмыкия;21_45_days;SputnikLite;109;19;4;2;29;11;2;0;138;30;6;2;1271;331;63;11;625;363;131;70;1896;694;194;81
2021.11_01-07-2022;Республика Калмыкия;21_45_days;SputnikV;251;40;3;0;127;58;10;5;378;98;13;5;1271;331;63;11;625;363;131;70;1896;694;194;81
2021.11_01-07-2022;Республика Карелия;21_45_days;AllVaccines;1770;169;4;3;720;240;36;31;2490;409;40;34;6356;933;77;41;2988;1487;276;312;9344;2420;353;353
2021.11_01-07-2022;Республика Карелия;21_45_days;CoviVac;46;9;1;0;4;3;0;0;50;12;1;0;6356;933;77;41;2988;1487;276;312;9344;2420;353;353
2021.11_01-07-2022;Республика Карелия;21_45_days;EpiVacCorona;23;8;0;0;12;8;7;4;35;16;7;4;6356;933;77;41;2988;1487;276;312;9344;2420;353;353
2021.11_01-07-2022;Республика Карелия;21_45_days;SputnikLite;522;47;1;1;158;46;7;8;680;93;8;9;6356;933;77;41;2988;1487;276;312;9344;2420;353;353
2021.11_01-07-2022;Республика Карелия;21_45_days;SputnikV;1179;105;2;2;546;183;22;19;1725;288;24;21;6356;933;77;41;2988;1487;276;312;9344;2420;353;353
2021.11_01-07-2022;Республика Коми;21_45_days;AllVaccines;1970;256;14;4;808;375;55;38;2778;631;69;42;7007;1414;133;50;3329;2007;496;340;10336;3421;629;390
2021.11_01-07-2022;Республика Коми;21_45_days;CoviVac;44;11;0;0;20;12;2;1;64;23;2;1;7007;1414;133;50;3329;2007;496;340;10336;3421;629;390
2021.11_01-07-2022;Республика Коми;21_45_days;EpiVacCorona;74;24;1;1;96;73;15;10;170;97;16;11;7007;1414;133;50;3329;2007;496;340;10336;3421;629;390
2021.11_01-07-2022;Республика Коми;21_45_days;SputnikLite;397;40;4;1;89;38;5;3;486;78;9;4;7007;1414;133;50;3329;2007;496;340;10336;3421;629;390
2021.11_01-07-2022;Республика Коми;21_45_days;SputnikV;1455;181;9;2;603;252;33;24;2058;433;42;26;7007;1414;133;50;3329;2007;496;340;10336;3421;629;390
2021.11_01-07-2022;Республика Крым;21_45_days;AllVaccines;2081;294;54;12;1107;463;95;42;3188;757;149;54;10421;1780;350;86;5483;2987;897;502;15904;4767;1247;588
2021.11_01-07-2022;Республика Крым;21_45_days;CoviVac;48;8;0;0;8;5;1;0;56;13;1;0;10421;1780;350;86;5483;2987;897;502;15904;4767;1247;588
2021.11_01-07-2022;Республика Крым;21_45_days;EpiVacCorona;143;27;7;1;108;60;20;11;251;87;27;12;10421;1780;350;86;5483;2987;897;502;15904;4767;1247;588
2021.11_01-07-2022;Республика Крым;21_45_days;SputnikLite;106;10;1;1;97;29;3;2;203;39;4;3;10421;1780;350;86;5483;2987;897;502;15904;4767;1247;588
2021.11_01-07-2022;Республика Крым;21_45_days;SputnikV;1784;249;46;10;894;369;71;29;2678;618;117;39;10421;1780;350;86;5483;2987;897;502;15904;4767;1247;588
