data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe
2021.11.B_26-08-2022;Московская область;30-39;75_90_days;EpiVacCorona;-0.51205;-1.66299;0.14146;-3.45207;-16.82581;-0.11192;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;75_90_days;SputnikLite;0.67568;0.42881;0.81585;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;75_90_days;SputnikV;0.32929;0.2697;0.38402;0.37391;0.09423;0.56724;0.48397;-0.39133;0.80861
2021.11.B_26-08-2022;Московская область;40-49;75_90_days;AllVaccines;0.30897;0.24605;0.36665;0.44219;0.25216;0.58393;0.57855;0.15084;0.79083
2021.11.B_26-08-2022;Московская область;40-49;75_90_days;CoviVac;-0.29755;-1.01181;0.16312;-0.80276;-4.59543;0.41918;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;75_90_days;EpiVacCorona;0.0972;-0.80557;0.54859;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;75_90_days;SputnikLite;0.44822;0.16174;0.63679;0.53573;-0.85789;0.88398;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;75_90_days;SputnikV;0.3155;0.24992;0.37533;0.45541;0.25747;0.60059;0.5369;0.06692;0.77016
2021.11.B_26-08-2022;Московская область;50-59;75_90_days;AllVaccines;0.27797;0.20471;0.34449;0.44747;0.28437;0.57339;0.3587;-0.03938;0.60432
2021.11.B_26-08-2022;Московская область;50-59;75_90_days;CoviVac;-0.63773;-1.46546;-0.0879;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;75_90_days;EpiVacCorona;0.45673;-0.30545;0.77392;0.39469;-3.29885;0.91477;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;75_90_days;SputnikLite;0.57975;0.32377;0.73883;0.86242;0.0229;0.98063;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;75_90_days;SputnikV;0.27383;0.19584;0.34425;0.39801;0.21689;0.53723;0.27611;-0.17324;0.55335
2021.11.B_26-08-2022;Московская область;60-69;75_90_days;AllVaccines;0.24439;0.16256;0.31823;0.35539;0.20812;0.47528;0.25771;-0.08078;0.49019
2021.11.B_26-08-2022;Московская область;60-69;75_90_days;CoviVac;0.16303;-0.60894;0.56461;0.35933;-1.5626;0.83983;-1.44498;-8.78971;0.38937
2021.11.B_26-08-2022;Московская область;60-69;75_90_days;EpiVacCorona;0.45575;-0.21164;0.75553;0.68755;-1.21864;0.956;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;75_90_days;SputnikLite;0.4646;0.21898;0.63297;0.65867;0.17948;0.85801;0.47937;-1.0846;0.86997
2021.11.B_26-08-2022;Московская область;60-69;75_90_days;SputnikV;0.21173;0.12099;0.2931;0.30683;0.14056;0.44093;0.25289;-0.12011;0.50169
2021.11.B_26-08-2022;Московская область;70-79;75_90_days;AllVaccines;0.45786;0.33614;0.55726;0.63738;0.47026;0.75178;0.40714;-0.04864;0.66482
2021.11.B_26-08-2022;Московская область;70-79;75_90_days;CoviVac;0.09795;-1.79751;0.70914;-0.42241;-4.69023;0.64444;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;75_90_days;EpiVacCorona;-0.88653;-2.7739;0.05695;0.44285;-2.95666;0.92154;-1.03901;-13.49324;0.71314
2021.11.B_26-08-2022;Московская область;70-79;75_90_days;SputnikLite;0.80007;0.55481;0.91021;0.84244;0.36969;0.96061;0.42283;-1.31198;0.85591
2021.11.B_26-08-2022;Московская область;70-79;75_90_days;SputnikV;0.43011;0.28757;0.54413;0.62141;0.42408;0.75113;0.4315;-0.09684;0.70535
2021.11.B_26-08-2022;Московская область;80+;75_90_days;AllVaccines;0.31201;0.04024;0.50683;0.14197;-0.28326;0.42629;-0.13881;-1.12719;0.39032
2021.11.B_26-08-2022;Московская область;80+;75_90_days;CoviVac;-6.06526;-17.83499;-1.65027;-8.61838;-28.8479;-2.09949;-29.61801;-94.19226;-8.84809
2021.11.B_26-08-2022;Московская область;80+;75_90_days;EpiVacCorona;-1.1188;-4.64842;0.20521;-0.922;-6.69037;0.51965;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;75_90_days;SputnikLite;0.58474;-0.28816;0.86613;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;75_90_days;SputnikV;0.4171;0.12919;0.60983;0.16026;-0.31938;0.46553;0.01679;-1.07102;0.53323
2021.11.B_26-08-2022;Московская область;18+;90_105_days;AllVaccines;0.35978;0.33994;0.37901;0.5973;0.56002;0.63142;0.60552;0.52938;0.66934
2021.11.B_26-08-2022;Московская область;18+;90_105_days;CoviVac;0.01606;-0.31794;0.26541;-0.0885;-1.09244;0.43376;0.05712;-2.77152;0.76428
2021.11.B_26-08-2022;Московская область;18+;90_105_days;EpiVacCorona;-0.25258;-0.90243;0.17529;-0.88972;-3.20703;0.15117;-0.22761;-7.71734;0.82712
2021.11.B_26-08-2022;Московская область;18+;90_105_days;SputnikLite;0.38785;0.21782;0.52091;0.36515;-0.11816;0.63955;0.58764;-0.64942;0.89691
2021.11.B_26-08-2022;Московская область;18+;90_105_days;SputnikV;0.36241;0.34237;0.38184;0.60861;0.57137;0.64261;0.61071;0.53399;0.6748
2021.11.B_26-08-2022;Московская область;20-29;90_105_days;AllVaccines;0.3629;0.30716;0.41415;0.31725;-0.02022;0.54309;0.46918;-0.71251;0.83547
2021.11.B_26-08-2022;Московская область;20-29;90_105_days;CoviVac;-0.33085;-1.96326;0.40229;-9.84332;-42.5522;-1.69969;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;90_105_days;EpiVacCorona;-1.17693;-5.75124;0.29805;-16.68636;-124.95014;-1.48358;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;90_105_days;SputnikLite;0.59607;-0.07652;0.84844;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;90_105_days;SputnikV;0.3653;0.30919;0.41686;0.39014;0.06735;0.60121;0.45832;-0.74756;0.8321
2021.11.B_26-08-2022;Московская область;30-39;90_105_days;AllVaccines;0.37351;0.3362;0.40873;0.41078;0.24376;0.54091;0.41016;-0.08698;0.67992
2021.11.B_26-08-2022;Московская область;30-39;90_105_days;CoviVac;0.1564;-0.62159;0.56113;-0.65456;-10.75729;0.76716;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;90_105_days;EpiVacCorona;0.19868;-1.48473;0.74158;-3.71651;-32.51541;0.33626;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;90_105_days;SputnikLite;0.22022;-0.29373;0.53;0.08268;-5.51848;0.87091;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;90_105_days;SputnikV;0.37583;0.33825;0.41126;0.42798;0.26181;0.55674;0.3982;-0.10902;0.67343
2021.11.B_26-08-2022;Московская область;40-49;90_105_days;AllVaccines;0.35902;0.31752;0.398;0.4093;0.28012;0.5153;0.35642;0.04123;0.56799
2021.11.B_26-08-2022;Московская область;40-49;90_105_days;CoviVac;-0.42718;-1.3302;0.12589;0.17461;-4.86304;0.8838;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;90_105_days;EpiVacCorona;-1.34613;-3.69219;-0.17308;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;90_105_days;SputnikLite;0.3686;-0.08765;0.63346;0.55048;-2.1931;0.93672;-0.9706;-13.02651;0.72315
2021.11.B_26-08-2022;Московская область;40-49;90_105_days;SputnikV;0.36751;0.32585;0.4066;0.40653;0.27546;0.51389;0.3672;0.05038;0.57832
2021.11.B_26-08-2022;Московская область;50-59;90_105_days;AllVaccines;0.2938;0.24195;0.34211;0.29996;0.17201;0.40813;0.01227;-0.32096;0.26144
2021.11.B_26-08-2022;Московская область;50-59;90_105_days;CoviVac;0.60614;-0.04957;0.8522;-0.09768;-3.39175;0.72565;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;90_105_days;EpiVacCorona;-0.13136;-2.0149;0.57545;-2.15309;-11.61535;0.21192;-5.32915;-44.01125;0.11004
2021.11.B_26-08-2022;Московская область;50-59;90_105_days;SputnikLite;0.38361;-0.04106;0.63505;0.01827;-1.61805;0.63187;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;90_105_days;SputnikV;0.28893;0.23604;0.33816;0.31672;0.18823;0.42488;-0.00144;-0.34287;0.25318
2021.11.B_26-08-2022;Московская область;60-69;90_105_days;AllVaccines;0.29546;0.23149;0.35411;0.4508;0.34177;0.54176;0.60576;0.40389;0.73927
2021.11.B_26-08-2022;Московская область;60-69;90_105_days;CoviVac;0.09839;-1.0072;0.59501;-0.03547;-3.14172;0.74112;-0.97383;-13.02612;0.72223
2021.11.B_26-08-2022;Московская область;60-69;90_105_days;EpiVacCorona;0.7135;-1.03404;0.95964;0.01276;-6.01026;0.86097;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;90_105_days;SputnikLite;0.47291;0.04799;0.70817;0.50477;-0.53618;0.84035;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;90_105_days;SputnikV;0.28886;0.22316;0.349;0.45472;0.34352;0.54709;0.60583;0.39856;0.74167
2021.11.B_26-08-2022;Московская область;70-79;90_105_days;AllVaccines;0.34618;0.22222;0.45039;0.59871;0.43723;0.71386;0.52425;0.13724;0.73766
2021.11.B_26-08-2022;Московская область;70-79;90_105_days;CoviVac;-0.11623;-3.46409;0.72089;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;90_105_days;EpiVacCorona;-0.78912;-4.54859;0.4231;-0.4101;-9.01389;0.80144;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;90_105_days;SputnikLite;0.35338;-0.43982;0.7096;0.49041;-1.03855;0.87262;0.06787;-5.62555;0.86886
2021.11.B_26-08-2022;Московская область;70-79;90_105_days;SputnikV;0.35988;0.23263;0.46602;0.60843;0.44212;0.72517;0.53725;0.13643;0.75203
2021.11.B_26-08-2022;Московская область;80+;90_105_days;AllVaccines;0.47191;0.21739;0.64365;0.57899;0.23853;0.76723;0.51385;-0.2994;0.81811
2021.11.B_26-08-2022;Московская область;80+;90_105_days;CoviVac;-4.47892;-20.91545;-0.36975;-3.97028;-34.30119;0.3002;-14.78702;-111.24875;-1.22034
2021.11.B_26-08-2022;Московская область;80+;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;90_105_days;SputnikLite;0.59708;-1.86115;0.94326;0.26876;-4.19357;0.89704;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;90_105_days;SputnikV;0.4996;0.23906;0.67094;0.62916;0.28622;0.80733;0.6077;-0.21968;0.87382
2021.11.B_26-08-2022;РФ;18+;105_165_days;AllVaccines;0.19715;0.193;0.20128;0.48494;0.47845;0.49134;0.60536;0.59395;0.61644
2021.11.B_26-08-2022;РФ;18+;105_165_days;CoviVac;-0.38925;-0.42865;-0.35093;0.0029;-0.06581;0.06718;0.18721;0.05606;0.30014
2021.11.B_26-08-2022;РФ;18+;105_165_days;EpiVacCorona;-0.33728;-0.35922;-0.3157;-0.66823;-0.71819;-0.61972;-0.71578;-0.82008;-0.61745
2021.11.B_26-08-2022;РФ;18+;105_165_days;SputnikLite;0.73222;0.71553;0.74793;0.88366;0.85998;0.90333;0.90606;0.85733;0.93815
2021.11.B_26-08-2022;РФ;18+;105_165_days;SputnikV;0.22779;0.22354;0.23201;0.5493;0.54298;0.55553;0.67868;0.66794;0.68908
2021.11.B_26-08-2022;РФ;20-29;105_165_days;AllVaccines;0.21537;0.20206;0.22845;0.44699;0.40506;0.48596;0.51826;0.35632;0.63946
2021.11.B_26-08-2022;РФ;20-29;105_165_days;CoviVac;-0.38912;-0.53368;-0.25818;-0.25174;-0.85336;0.15459;0.30141;-3.96584;0.90172
2021.11.B_26-08-2022;РФ;20-29;105_165_days;EpiVacCorona;-0.19303;-0.27448;-0.11678;-0.60602;-0.9907;-0.29567;-0.87185;-2.94033;0.11078
2021.11.B_26-08-2022;РФ;20-29;105_165_days;SputnikLite;0.87079;0.84499;0.89229;0.92111;0.81042;0.96717;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;20-29;105_165_days;SputnikV;0.203;0.18889;0.21687;0.47268;0.42953;0.51256;0.54949;0.38269;0.67122
2021.11.B_26-08-2022;РФ;30-39;105_165_days;AllVaccines;0.19936;0.19055;0.20807;0.44523;0.42088;0.46857;0.49345;0.41928;0.55815
2021.11.B_26-08-2022;РФ;30-39;105_165_days;CoviVac;-0.30641;-0.38878;-0.22892;-0.20951;-0.50032;0.02494;0.04467;-1.00572;0.54497
2021.11.B_26-08-2022;РФ;30-39;105_165_days;EpiVacCorona;-0.21918;-0.26956;-0.1708;-0.6077;-0.81246;-0.42607;-0.95731;-1.73162;-0.40248
2021.11.B_26-08-2022;РФ;30-39;105_165_days;SputnikLite;0.78007;0.74957;0.80685;0.82249;0.7102;0.89127;0.89605;0.26182;0.98536
2021.11.B_26-08-2022;РФ;30-39;105_165_days;SputnikV;0.21114;0.20205;0.22012;0.49242;0.4682;0.51553;0.55391;0.48126;0.61639
2021.11.B_26-08-2022;РФ;40-49;105_165_days;AllVaccines;0.18417;0.17515;0.19308;0.40028;0.37941;0.42045;0.38888;0.33233;0.44065
2021.11.B_26-08-2022;РФ;40-49;105_165_days;CoviVac;-0.36842;-0.44411;-0.2967;-0.37655;-0.59696;-0.18656;-0.17517;-0.78631;0.22688
2021.11.B_26-08-2022;РФ;40-49;105_165_days;EpiVacCorona;-0.30196;-0.35084;-0.25485;-0.67568;-0.83377;-0.53121;-0.97794;-1.4569;-0.59235
2021.11.B_26-08-2022;РФ;40-49;105_165_days;SputnikLite;0.62102;0.57674;0.66066;0.84351;0.74824;0.90273;0.8749;0.49966;0.96872
2021.11.B_26-08-2022;РФ;40-49;105_165_days;SputnikV;0.21326;0.20407;0.22236;0.46281;0.4423;0.48257;0.46161;0.40642;0.51167
2021.11.B_26-08-2022;РФ;50-59;105_165_days;AllVaccines;0.12999;0.11961;0.14025;0.37064;0.35274;0.38804;0.43915;0.39979;0.47592
2021.11.B_26-08-2022;РФ;50-59;105_165_days;CoviVac;-0.5867;-0.67375;-0.50417;-0.29735;-0.46718;-0.14718;-0.24599;-0.66454;0.06731
2021.11.B_26-08-2022;РФ;50-59;105_165_days;EpiVacCorona;-0.34358;-0.39483;-0.29421;-0.61456;-0.73397;-0.50337;-0.58424;-0.87064;-0.34168
2021.11.B_26-08-2022;РФ;50-59;105_165_days;SputnikLite;0.52725;0.4647;0.5825;0.71133;0.5979;0.79276;0.6486;0.29714;0.82431
2021.11.B_26-08-2022;РФ;50-59;105_165_days;SputnikV;0.17376;0.16323;0.18415;0.4409;0.42333;0.45792;0.5127;0.47439;0.54822
2021.11.B_26-08-2022;РФ;60-69;105_165_days;AllVaccines;0.20367;0.19358;0.21364;0.42261;0.40886;0.43604;0.52382;0.49788;0.54841
2021.11.B_26-08-2022;РФ;60-69;105_165_days;CoviVac;-0.56373;-0.69237;-0.44487;-0.43454;-0.64146;-0.2537;-0.8017;-1.31165;-0.40425
2021.11.B_26-08-2022;РФ;60-69;105_165_days;EpiVacCorona;-0.3669;-0.41456;-0.32085;-0.55312;-0.63697;-0.47356;-0.5482;-0.72668;-0.38816
2021.11.B_26-08-2022;РФ;60-69;105_165_days;SputnikLite;0.45714;0.33759;0.55512;0.65687;0.48362;0.77199;0.48765;-0.02461;0.7438
2021.11.B_26-08-2022;РФ;60-69;105_165_days;SputnikV;0.25804;0.24791;0.26804;0.50665;0.49344;0.51952;0.62111;0.597;0.64378
2021.11.B_26-08-2022;РФ;70-79;105_165_days;AllVaccines;0.2059;0.19057;0.22094;0.37504;0.35627;0.39326;0.49881;0.46753;0.52826
2021.11.B_26-08-2022;РФ;70-79;105_165_days;CoviVac;-0.21315;-0.42157;-0.0353;-0.37495;-0.69265;-0.11688;-0.06287;-0.64779;0.31442
2021.11.B_26-08-2022;РФ;70-79;105_165_days;EpiVacCorona;-0.33493;-0.40009;-0.2728;-0.46996;-0.56627;-0.37956;-0.63596;-0.82939;-0.46298
2021.11.B_26-08-2022;РФ;70-79;105_165_days;SputnikLite;0.4282;0.21077;0.58572;0.60865;0.32599;0.77277;0.89643;0.26471;0.98541
2021.11.B_26-08-2022;РФ;70-79;105_165_days;SputnikV;0.26299;0.2475;0.27816;0.46332;0.44507;0.48097;0.61092;0.58192;0.63792
2021.11.B_26-08-2022;РФ;80+;105_165_days;AllVaccines;0.15353;0.12674;0.1795;0.28367;0.25253;0.31352;0.44192;0.39918;0.48162
2021.11.B_26-08-2022;РФ;80+;105_165_days;CoviVac;-0.35209;-0.79432;-0.01885;-0.26334;-0.82987;0.1278;-0.50705;-1.54503;0.10759
2021.11.B_26-08-2022;РФ;80+;105_165_days;EpiVacCorona;-0.43439;-0.54107;-0.33509;-0.50801;-0.6477;-0.38016;-0.54421;-0.76784;-0.34887
2021.11.B_26-08-2022;РФ;80+;105_165_days;SputnikLite;0.35202;-0.20435;0.65136;0.68863;0.03456;0.89958;0.50479;-0.98019;0.87616
2021.11.B_26-08-2022;РФ;80+;105_165_days;SputnikV;0.22916;0.20205;0.25535;0.38206;0.35136;0.4113;0.56629;0.52613;0.60304
2021.11.B_26-08-2022;РФ;18+;165_195_days;AllVaccines;0.01188;0.00363;0.02007;0.10879;0.09294;0.12437;0.37713;0.35022;0.40293
2021.11.B_26-08-2022;РФ;18+;165_195_days;CoviVac;-0.58858;-0.74608;-0.44529;-0.6289;-0.96704;-0.34889;0.07012;-0.5425;0.43943
2021.11.B_26-08-2022;РФ;18+;165_195_days;EpiVacCorona;-0.64445;-0.69433;-0.59604;-1.75612;-1.88796;-1.6303;-1.60745;-1.87413;-1.36552
2021.11.B_26-08-2022;РФ;18+;165_195_days;SputnikLite;0.90536;0.32815;0.98667;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;18+;165_195_days;SputnikV;0.04679;0.03849;0.05501;0.20209;0.18676;0.21713;0.47168;0.44629;0.49591
2021.11.B_26-08-2022;РФ;20-29;165_195_days;AllVaccines;0.11426;0.07871;0.14843;0.36694;0.24638;0.46821;0.72563;0.26701;0.8973
2021.11.B_26-08-2022;РФ;20-29;165_195_days;CoviVac;-0.52302;-1.31311;-0.0028;-1.94311;-8.12683;0.05094;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;20-29;165_195_days;EpiVacCorona;-0.13573;-0.35936;0.05112;-0.89423;-2.19948;-0.12147;-0.88982;-12.43358;0.73414
2021.11.B_26-08-2022;РФ;20-29;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;20-29;165_195_days;SputnikV;0.12711;0.09106;0.16173;0.42738;0.30961;0.52507;0.7853;0.33276;0.93091
2021.11.B_26-08-2022;РФ;30-39;165_195_days;AllVaccines;0.09668;0.07543;0.11745;0.33146;0.26768;0.38967;0.37553;0.16689;0.53191
2021.11.B_26-08-2022;РФ;30-39;165_195_days;CoviVac;-0.26434;-0.6319;0.02043;-0.72567;-2.62013;0.17739;-1.3105;-15.40796;0.67465
2021.11.B_26-08-2022;РФ;30-39;165_195_days;EpiVacCorona;-0.35196;-0.48559;-0.23035;-1.3009;-1.94053;-0.80041;-1.02093;-3.5021;0.09283
2021.11.B_26-08-2022;РФ;30-39;165_195_days;SputnikLite;0.02448;-5.92508;0.86258;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;30-39;165_195_days;SputnikV;0.11782;0.09633;0.13879;0.40584;0.34419;0.4617;0.44371;0.23997;0.59284
2021.11.B_26-08-2022;РФ;40-49;165_195_days;AllVaccines;0.03549;0.01546;0.05511;0.31052;0.26303;0.35494;0.47547;0.3607;0.56964
2021.11.B_26-08-2022;РФ;40-49;165_195_days;CoviVac;-0.64435;-0.98746;-0.36047;-1.47139;-2.7909;-0.61116;0.20056;-4.67623;0.88741
2021.11.B_26-08-2022;РФ;40-49;165_195_days;EpiVacCorona;-0.36748;-0.48335;-0.26067;-1.19757;-1.62505;-0.8397;-1.20341;-2.5;-0.38714
2021.11.B_26-08-2022;РФ;40-49;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;40-49;165_195_days;SputnikV;0.05925;0.03898;0.07909;0.39217;0.34642;0.43471;0.55337;0.44376;0.64138
2021.11.B_26-08-2022;РФ;50-59;165_195_days;AllVaccines;-0.01943;-0.03961;0.00036;0.27992;0.2445;0.31368;0.45311;0.37955;0.51795
2021.11.B_26-08-2022;РФ;50-59;165_195_days;CoviVac;-0.84566;-1.1994;-0.54881;-0.66831;-1.45047;-0.1358;-0.02486;-2.17817;0.66951
2021.11.B_26-08-2022;РФ;50-59;165_195_days;EpiVacCorona;-0.71706;-0.83869;-0.60349;-1.44254;-1.75338;-1.1668;-1.56323;-2.35742;-0.95691
2021.11.B_26-08-2022;РФ;50-59;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;РФ;50-59;165_195_days;SputnikV;0.0224;0.00213;0.04225;0.37171;0.33777;0.40391;0.55457;0.48604;0.61397
