data_point;vaccine;region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
2022.05_01-07-2022;AllVaccines;Смоленская область;-0.312700;-0.11450;-0.34950;0.08581;-0.487620;-0.02641;-0.23012;0.14776;-0.492706;-0.13705;-0.29728;0.00626;1.000000;0.11365;-0.64725;0.56394;0.505904;0.35351;0.08464;0.55521;0.540926;0.19141;-0.09835;0.41664;1.000000;NULL;NULL;NULL;1.000000;0.47582;-0.17325;0.80321;1.000000;0.33965;-0.39790;0.73118;1.000000;NULL;NULL;NULL;1.000000;0.61458;0.10030;0.86791;1.000000;0.55382;-0.03470;0.84654
2022.05_01-07-2022;AllVaccines;Тамбовская область;-0.632604;-0.39148;-0.62658;-0.18715;0.067597;0.12951;-0.00164;0.24537;-0.303387;-0.15394;-0.28115;-0.03801;-0.183551;0.15834;-0.43913;0.53451;0.622444;0.30077;0.07597;0.47743;0.380652;0.14740;-0.09343;0.34194;1.000000;NULL;NULL;NULL;1.000000;0.56308;0.00744;0.83732;1.000000;0.45808;-0.16022;0.78084;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.58622;0.02056;0.85923
2022.05_01-07-2022;AllVaccines;Удмуртская Республика;0.338244;0.07601;-0.12811;0.24788;0.603253;0.14796;-0.03582;0.30281;0.445511;0.07547;-0.06355;0.19860;1.000000;0.20180;-0.19768;0.48372;1.000000;0.40245;0.20262;0.55923;1.000000;0.29167;0.10243;0.44677;1.000000;NULL;NULL;NULL;1.000000;0.35220;-0.23740;0.68684;1.000000;0.34109;-0.21163;0.66824;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Хабаровский край;0.500979;0.15360;0.02806;0.26559;0.075372;0.15648;-0.00041;0.29220;0.224686;0.13561;0.03730;0.22551;1.000000;0.36055;0.13219;0.53881;0.100981;0.25482;0.04919;0.42237;0.235756;0.25519;0.09810;0.38943;1.000000;NULL;NULL;NULL;1.000000;-0.27196;-1.50936;0.38772;1.000000;0.06511;-0.70372;0.51992;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;-0.00167;-1.61791;0.67631
2022.05_01-07-2022;AllVaccines;Астраханская область;-0.690516;-0.22013;-0.42238;-0.04350;-0.236989;0.11880;-0.06548;0.27608;-0.517266;-0.05412;-0.18761;0.06640;-0.112420;0.19561;-0.22749;0.49085;-0.467484;0.20011;-0.10162;0.43113;-0.466066;0.22313;-0.00480;0.40710;1.000000;NULL;NULL;NULL;1.000000;0.44512;-0.16905;0.77349;1.000000;0.57108;0.10969;0.82337;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;г. Москва;-0.129411;0.07481;0.00736;0.13863;0.356228;-0.06595;-0.14561;0.00906;0.078856;-0.02760;-0.08055;0.02326;1.000000;0.29528;0.02505;0.50456;1.000000;0.28555;0.13402;0.41545;1.000000;0.19678;0.05137;0.32427;1.000000;0.48788;0.14182;0.71837;0.544311;0.57127;0.44841;0.67253;0.542800;0.48673;0.35492;0.59745;1.000000;0.29421;-0.40302;0.69038;1.000000;0.40025;0.19285;0.56404;1.000000;0.28038;0.05246;0.46371
2022.05_01-07-2022;AllVaccines;Кабардино-Балкарская Республика;-1.537139;-0.51822;-0.84327;-0.24172;0.348218;-0.40607;-0.79130;-0.09174;-0.766734;-0.49473;-0.74042;-0.27825;1.000000;0.02852;-0.95783;0.57734;1.000000;-0.15315;-1.05081;0.39820;1.000000;-0.11151;-0.74628;0.32543;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Курская область;0.131557;0.04292;-0.12720;0.19051;0.468444;0.02455;-0.16654;0.18773;0.281771;0.02445;-0.10110;0.13743;0.187779;0.38896;0.06770;0.61453;1.000000;0.09241;-0.16932;0.30197;0.755403;0.16027;-0.04398;0.32969;1.000000;NULL;NULL;NULL;1.000000;0.33479;-0.10360;0.61850;1.000000;0.38667;0.02720;0.63033;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.63948;0.15418;0.87678
2022.05_01-07-2022;AllVaccines;Нижегородская область;-0.224451;0.08535;-0.02665;0.18710;0.448304;0.18127;0.09545;0.26009;0.120765;0.07449;0.00183;0.14268;0.359380;0.42048;0.23145;0.57132;0.475358;0.26351;0.14528;0.36777;0.307281;0.20346;0.09136;0.30398;1.000000;0.48191;-0.22635;0.82375;1.000000;0.35201;0.01184;0.58965;1.000000;0.28168;-0.05261;0.52453;1.000000;NULL;NULL;NULL;1.000000;0.61858;0.32276;0.80348;1.000000;0.55866;0.24970;0.75969
2022.05_01-07-2022;AllVaccines;Пермский край;0.382697;0.16890;0.02172;0.29738;0.445875;0.18335;0.05205;0.29884;0.317126;0.12645;0.02461;0.21923;-0.922947;0.51742;0.23366;0.71263;0.679432;0.31102;0.12898;0.46031;0.243579;0.28287;0.11574;0.42336;1.000000;NULL;NULL;NULL;1.000000;0.36709;-0.19877;0.69239;1.000000;0.48195;0.04844;0.74320;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Республика Коми;0.324295;0.08366;-0.09659;0.23911;1.000000;0.32038;0.14746;0.46332;0.605478;0.14922;0.01998;0.26420;0.205813;0.13137;-0.21693;0.39452;1.000000;0.46289;0.25553;0.62136;0.652007;0.25499;0.05611;0.41882;1.000000;0.33550;-0.48734;0.75053;1.000000;0.51904;0.08719;0.77104;1.000000;0.37645;-0.03945;0.64902;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Республика Тыва;1.000000;NULL;NULL;NULL;-0.846577;-0.32338;NULL;NULL;0.145393;0.30961;-0.25868;0.64134;1.000000;NULL;NULL;NULL;-1.462103;-0.13223;NULL;NULL;-0.338884;0.20159;-0.65402;0.63995;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Свердловская область;0.234866;0.23116;0.16417;0.29345;-0.144468;0.18434;0.09339;0.26718;0.011697;0.21114;0.15762;0.26167;0.399776;0.58449;0.45985;0.68520;0.324871;0.49124;0.38443;0.58241;0.234713;0.52030;0.43993;0.59109;1.000000;NULL;NULL;NULL;1.000000;0.72432;0.51301;0.85748;1.000000;0.70398;0.51252;0.83195;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;AllVaccines;Ханты-Мансийский автономный округ - Югра;-0.140083;-0.03889;-0.20895;0.10929;-0.361364;0.11221;-0.13479;0.31104;-0.185016;0.01181;-0.12445;0.13313;-0.615117;0.37867;-0.03629;0.64500;-0.083841;0.31018;-0.02441;0.54802;-0.231680;0.35501;0.11564;0.53772;1.000000;NULL;NULL;NULL;-7.742983;NULL;NULL;NULL;-3.952378;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Алтайский край;0.196262;0.03003;-0.12390;0.16722;-0.161266;-0.00499;-0.15952;0.13246;-0.113558;-0.04360;-0.15653;0.06047;1.000000;0.24696;-0.10542;0.50759;-0.350455;0.30859;0.11551;0.46742;-0.317047;0.18913;0.00067;0.34916;1.000000;-0.13323;-1.30241;0.50937;1.000000;0.31047;-0.06347;0.57375;1.000000;0.08931;-0.32456;0.39519;1.000000;NULL;NULL;NULL;1.000000;0.33398;-0.24685;0.68016;1.000000;0.18298;-0.44952;0.57884
2022.05_01-07-2022;SputnikV;Архангельская область;0.303360;0.06065;-0.12659;0.22308;0.876632;0.28106;0.11835;0.41950;0.608038;0.12861;0.00112;0.24320;-1.880936;0.22956;-0.18859;0.52614;1.000000;0.40354;0.20651;0.56104;0.308698;0.26324;0.06251;0.42966;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Воронежская область;-0.507070;0.06260;-0.04205;0.15864;0.357273;0.14988;0.01777;0.26787;-0.087764;0.11321;0.03404;0.18716;-0.371139;0.37102;0.01272;0.62005;0.737036;0.30993;0.07799;0.49491;0.435996;0.39407;0.22488;0.53371;1.000000;NULL;NULL;NULL;1.000000;0.09293;-0.58778;0.52157;1.000000;0.24155;-0.24124;0.56400;1.000000;NULL;NULL;NULL;1.000000;0.05536;-0.91507;0.59049;1.000000;0.20607;-0.54925;0.63723
2022.05_01-07-2022;SputnikV;г. Санкт-Петербург;0.551308;0.44309;0.38878;0.49364;0.310701;0.24559;0.16200;0.32269;0.370588;0.39725;0.35361;0.43860;0.518429;0.66786;0.57256;0.74667;0.377395;0.40225;0.29354;0.49800;0.308563;0.56652;0.50129;0.62523;1.000000;0.64983;0.37774;0.82262;0.477920;0.59764;0.43229;0.72508;0.457085;0.66811;0.55222;0.76059;1.000000;NULL;NULL;NULL;1.000000;0.75036;0.58186;0.86433;1.000000;0.79015;0.66444;0.87836
2022.05_01-07-2022;SputnikV;Ненецкий автономный округ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Новгородская область;1.000000;0.17747;-0.11534;0.40908;0.437275;0.30467;0.03311;0.51471;0.628814;0.21441;0.01497;0.38215;1.000000;0.08633;-0.88109;0.62194;1.000000;0.22577;-0.25325;0.55146;1.000000;0.10239;-0.34958;0.42964;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Пензенская область;-0.040998;0.11763;-0.05803;0.26741;0.156314;0.10953;-0.02629;0.22760;-0.251282;-0.08365;-0.20991;0.03019;-0.291238;0.42286;0.09072;0.64875;0.241699;0.18257;0.00427;0.32970;-0.407203;-0.10343;-0.31858;0.07841;1.000000;NULL;NULL;NULL;-0.450085;0.15351;-0.34021;0.46794;-1.459800;-0.16385;-0.76297;0.23865;1.000000;NULL;NULL;NULL;-0.450085;0.18234;-0.58966;0.58477;-1.717221;-0.17716;-1.19299;0.38055
2022.05_01-07-2022;SputnikV;Приморский край;-2.475981;-0.04944;-0.28910;0.15016;1.000000;0.30295;0.05580;0.49759;-0.860671;0.17889;0.02933;0.30890;1.000000;0.36655;0.04396;0.59443;1.000000;0.32844;0.01133;0.56184;1.000000;0.47643;0.30505;0.61298;1.000000;NULL;NULL;NULL;1.000000;0.43836;-0.10377;0.75188;1.000000;0.72818;0.48966;0.87276;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Сахалинская область;NULL;0.20846;-0.49389;0.63070;NULL;NULL;NULL;NULL;NULL;0.45904;0.08806;0.70729;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.52779;0.01104;0.81591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Смоленская область;-0.792245;-0.16029;-0.46678;0.09450;-0.349132;-0.06738;-0.35313;0.16932;-0.628154;-0.14361;-0.35282;0.03976;1.000000;0.00625;-1.05962;0.59042;-0.008223;0.36216;-0.02172;0.62770;0.061131;0.23659;-0.14145;0.51289;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Амурская область;0.649508;0.16856;-0.01595;0.32560;0.426934;0.26179;-0.01330;0.47624;0.558709;0.20886;0.06201;0.33719;1.000000;0.59547;0.17813;0.83129;1.000000;0.29999;-0.13153;0.59406;1.000000;0.46982;0.20540;0.66230;1.000000;NULL;NULL;NULL;1.000000;0.07603;-0.86559;0.59847;1.000000;0.33727;-0.27485;0.69447;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Вологодская область;0.216683;0.05042;-0.09903;0.18334;0.336355;0.15473;-0.01404;0.30041;0.239520;0.08088;-0.03063;0.18262;1.000000;0.18038;-0.30786;0.51362;0.491501;0.36032;0.10039;0.55829;0.489612;0.26561;0.02965;0.45468;1.000000;NULL;NULL;NULL;1.000000;0.37329;-0.14000;0.68737;1.000000;0.33459;-0.13250;0.63797;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.44550;-0.28856;0.80950
2022.05_01-07-2022;SputnikV;Калужская область;-0.141570;0.24053;0.06438;0.38870;0.556655;0.32385;0.11412;0.49365;0.203458;0.32186;0.20004;0.42857;1.000000;0.39269;-0.05142;0.67340;-0.052385;0.28751;-0.05855;0.53985;0.041675;0.44218;0.22821;0.60729;1.000000;NULL;NULL;NULL;-3.630496;NULL;NULL;NULL;-3.609874;0.61650;0.17254;0.85301;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Красноярский край;-0.137970;0.20135;0.06931;0.31832;0.160622;0.31456;0.18214;0.42981;-0.049512;0.24616;0.15325;0.33097;-0.146706;0.44952;0.21571;0.62674;0.250916;0.44121;0.28447;0.57056;0.011647;0.43231;0.30340;0.54240;1.000000;NULL;NULL;NULL;0.222825;0.61736;0.33604;0.79980;0.241908;0.60543;0.36131;0.77327;1.000000;NULL;NULL;NULL;-0.326883;0.55453;0.12802;0.80273;-0.293624;0.57917;0.23168;0.79462
2022.05_01-07-2022;SputnikV;Мурманская область;-1.014621;-0.00369;-0.43382;0.31937;1.000000;-0.00314;-0.54560;0.37942;-0.145043;0.00004;-0.32103;0.25738;1.000000;0.15311;-0.75788;0.65126;1.000000;0.25376;-0.33901;0.62439;1.000000;0.22437;-0.23591;0.54224;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Псковская область;1.000000;0.12811;-0.15424;0.35464;0.347020;0.34208;0.09514;0.53528;0.530655;0.23467;0.05343;0.38859;1.000000;0.05873;-0.67129;0.51504;1.000000;0.43171;0.09188;0.66773;1.000000;0.32202;0.02034;0.54865;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Республика Калмыкия;NULL;-0.07638;-1.06520;0.51739;NULL;-0.02587;-0.98358;0.54224;NULL;-0.11035;-0.78625;0.35916;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Республика Северная Осетия - Алания;0.021416;-0.25758;-0.82206;0.16233;1.000000;0.08320;-0.92448;0.64306;0.411524;-0.16118;-0.62170;0.19377;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Ставропольский край;0.504003;0.02640;-0.17617;0.20058;0.309939;0.13630;-0.05560;0.30027;0.338259;0.09459;-0.03975;0.21509;0.033987;0.36767;0.04368;0.60160;0.246381;0.45289;0.23243;0.62292;0.075806;0.43568;0.26419;0.57570;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.69062;0.30976;0.89134;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Ульяновская область;-0.601128;0.11946;-0.08335;0.29136;0.784739;0.13329;-0.06324;0.30058;0.178765;0.14287;0.00767;0.26333;1.000000;0.50601;0.19746;0.71687;1.000000;0.27015;-0.02719;0.49725;1.000000;0.38213;0.18015;0.54432;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Еврейская автономная область;NULL;0.08357;-0.54694;0.48863;NULL;0.21103;-0.45938;0.61819;NULL;0.21975;-0.16722;0.49870;NULL;0.38773;-0.44928;0.79171;NULL;0.12898;-0.73372;0.61819;NULL;0.35308;-0.12132;0.65652;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Ивановская область;0.496323;0.06747;-0.16929;0.26774;0.110839;0.14307;-0.07215;0.32455;0.174552;0.05119;-0.11378;0.19766;-5.631751;-0.41173;-1.66926;0.34210;1.000000;0.58600;0.29183;0.78129;-0.243159;0.26327;-0.11854;0.54148;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Липецкая область;-0.291566;0.20114;0.05092;0.33123;-0.109687;0.15644;-0.05551;0.33400;-0.250707;0.23982;0.12850;0.33948;0.055787;0.60341;0.30076;0.79471;-0.199461;0.42290;0.12171;0.63972;-0.285469;0.59135;0.42431;0.71926;1.000000;NULL;NULL;NULL;-1.377115;-0.00768;-0.97741;0.54116;-1.339926;0.49119;0.02123;0.76543;1.000000;NULL;NULL;NULL;-0.867733;NULL;NULL;NULL;-1.124407;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Московская область;0.140522;0.26744;0.19530;0.33463;0.219957;0.32546;0.23531;0.40741;0.166153;0.28389;0.22775;0.33691;1.000000;0.52225;0.31791;0.67812;-0.086299;0.47755;0.32412;0.60376;0.268300;0.47948;0.35727;0.58380;1.000000;0.00291;-1.10558;0.59353;-0.731781;0.51059;0.15079;0.74394;-0.370932;0.37514;0.02025;0.62447;1.000000;NULL;NULL;NULL;1.000000;0.78698;0.53038;0.92469;1.000000;0.70830;0.44350;0.86875
2022.05_01-07-2022;SputnikV;Республика Адыгея;1.000000;0.00142;-0.74467;0.47995;-2.718690;0.47632;-0.10019;0.79621;-1.704959;0.21927;-0.23064;0.53563;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Республика Башкортостан;-1.268356;-0.22746;-0.40700;-0.06831;-0.110297;0.14790;-0.01406;0.28786;-0.757924;-0.05981;-0.17993;0.04970;-1.043101;-0.11273;-0.46340;0.16293;0.075887;0.28251;0.07038;0.45376;-0.509369;0.12976;-0.05064;0.28366;1.000000;0.26691;-0.28686;0.60942;-1.282729;0.37126;-0.00053;0.62395;-1.249183;0.33499;0.04438;0.55019;1.000000;NULL;NULL;NULL;-1.910146;0.13977;-0.52859;0.54543;-2.478737;0.28544;-0.20890;0.60189
2022.05_01-07-2022;SputnikV;Республика Дагестан;0.057324;-1.24336;NULL;NULL;0.496953;0.02377;-0.61915;0.43313;0.184815;-0.79110;-1.35337;-0.35555;1.000000;-0.82496;NULL;NULL;-1.263714;-0.56197;NULL;NULL;-0.086913;-0.79541;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Ростовская область;0.138571;0.00528;-0.13803;0.13411;0.288271;0.28488;0.17369;0.38406;0.159260;0.10668;0.01378;0.19261;1.000000;0.45069;0.15866;0.66034;0.370837;0.24403;0.05708;0.40060;0.381979;0.19688;0.02211;0.34657;1.000000;NULL;NULL;NULL;-0.182826;0.41950;0.12438;0.63203;-0.296189;0.39110;0.10021;0.60514;1.000000;NULL;NULL;NULL;1.000000;0.34815;-0.18922;0.67544;1.000000;0.27625;-0.28117;0.62636
2022.05_01-07-2022;SputnikV;Самарская область;-0.919184;0.04617;-0.10750;0.18211;0.089022;0.14786;0.01688;0.26405;-0.456258;0.04787;-0.05607;0.14329;0.108077;0.44289;0.18450;0.63382;0.024697;0.31867;0.15247;0.45766;-0.457574;0.27550;0.12372;0.40574;-5.157146;0.29963;-0.68299;0.76362;0.397336;0.49321;0.14652;0.71934;-0.744833;0.38027;0.02302;0.62682;1.000000;NULL;NULL;NULL;1.000000;0.33272;-0.21353;0.66159;1.000000;0.27770;-0.27471;0.62111
2022.05_01-07-2022;SputnikV;Челябинская область;0.180825;0.09179;0.00426;0.17287;-0.210636;0.29702;0.20254;0.38245;-0.089009;0.17845;0.11502;0.23815;1.000000;0.43214;0.25217;0.57654;0.166579;0.46679;0.33701;0.57621;0.224972;0.46799;0.36809;0.55529;1.000000;0.56364;0.04683;0.83392;1.000000;0.69003;0.41905;0.85474;1.000000;0.65978;0.43906;0.80878;1.000000;NULL;NULL;NULL;1.000000;0.67256;0.33571;0.86332;1.000000;0.64856;0.37280;0.82248
2022.05_01-07-2022;SputnikV;Владимирская область;-0.103382;0.01067;-0.31274;0.26973;1.000000;0.03108;-0.26898;0.27416;0.604964;0.02489;-0.18752;0.20722;1.000000;NULL;NULL;NULL;1.000000;0.28808;-0.14014;0.58441;1.000000;0.39205;0.07227;0.62305;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Волгоградская область;-0.632614;-0.13879;-0.25361;-0.03260;-0.434144;0.09646;-0.01247;0.19567;-0.624196;-0.06333;-0.14455;0.01317;1.000000;0.04639;-0.25755;0.28920;0.162091;0.30934;0.15800;0.43846;0.184926;0.15119;0.00179;0.28242;1.000000;0.33202;-0.32786;0.70696;0.456471;0.47979;0.24291;0.65558;0.389260;0.37362;0.12557;0.56420;1.000000;NULL;NULL;NULL;-0.554905;0.51349;0.09796;0.76492;-0.851505;0.45784;0.02550;0.72742
2022.05_01-07-2022;SputnikV;Камчатский край;0.225138;0.12104;-0.34291;0.45284;-0.061547;0.37962;-0.12110;0.69522;0.108353;0.25747;-0.05302;0.49468;1.000000;NULL;NULL;NULL;-1.404092;0.20420;-0.69883;0.69313;-0.654602;0.25568;-0.40395;0.65260;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Карачаево-Черкесская Республика;1.000000;-2.17997;NULL;NULL;-0.956845;-1.53331;NULL;NULL;-0.102010;-1.94978;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Костромская область;1.000000;0.18053;-0.23535;0.48245;-0.787799;0.24512;-0.06559;0.48222;-0.450636;0.16999;-0.08442;0.37697;1.000000;NULL;NULL;NULL;-4.895935;0.25781;-0.33569;0.62715;-5.447272;0.22442;-0.32861;0.58492;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-6.697470;NULL;NULL;NULL;-9.414823;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Омская область;0.579118;0.28199;0.14467;0.40130;0.715008;0.33587;0.21618;0.44088;0.642390;0.32311;0.23612;0.40217;0.375555;0.44345;0.23674;0.60430;0.765687;0.45736;0.32109;0.57182;0.631969;0.46692;0.35909;0.56037;1.000000;0.63697;0.22126;0.86040;1.000000;0.56632;0.31958;0.73948;1.000000;0.59776;0.40312;0.74089;1.000000;NULL;NULL;NULL;1.000000;0.70548;0.43145;0.86845;1.000000;0.67338;0.43374;0.82902
2022.05_01-07-2022;SputnikV;Оренбургская область;0.585596;0.08863;-0.11570;0.26198;0.818367;0.22559;0.02151;0.39515;0.696840;0.16693;0.02841;0.28946;1.000000;0.52346;0.09719;0.77820;1.000000;0.32962;0.03039;0.55287;1.000000;0.41357;0.18935;0.58747;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.67251;0.26155;0.88564;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.05_01-07-2022;SputnikV;Республика Мордовия;-0.387775;-0.21603;-0.59580;0.08402;0.643102;0.04302;-0.21696;0.25389;0.204700;-0.14294;-0.36960;0.05089;-0.108096;-0.30305;-1.42470;0.33993;0.520339;-0.01335;-0.49034;0.32548;0.275859;-0.22414;-0.70247;0.13343;1.000000;NULL;NULL;NULL;1.000000;-0.06804;-1.06004;0.47851;1.000000;-0.08052;-0.94682;0.43427;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
